"","NA.","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","prob"
"1",NA,8.03468525327918,8.03468525327918,8.16142993648474,8.04705106359589,8.16785734375879,8.03468525327918,8.03468525327918,8.16785734375879,8.16785734375879,8.03468525327918,0
"2",NA,8.03468525327918,8.04242156429518,10.2235491152698,8.8008800880088,10.6991789002239,8.03468525327918,8.03468525327918,10.6324174930906,10.8200544111932,8.01634185391708,0
"3",NA,15.6071776324941,15.8419075616528,11.5074415897564,8.75651294812971,11.7224648229015,15.431500207785,14.9843652282677,11.5819209039548,12.2813688212928,15.5604953953636,0
"4",NA,17.7431906614786,17.936188559931,12.7681625038864,14.8324599015404,14.0463917525773,18.1868435599779,17.0189098998888,11.8682684341342,12.2012055705674,17.533185840708,0
"5",NA,17.4652241112828,17.6,12.5819717683672,17.7545691906005,14.4931921331316,17.5870858113849,15.5555555555556,14.90950876185,14.9036402569593,17.9476861167002,0
"6",NA,16.590794132524,16.1168199026501,16.2865403148089,18.0823915421072,17.2764227642276,15.6660949113779,11.2359550561798,15.0122649223222,14.656,16.1904761904762,0
"7",NA,13.2754342431762,14.7764095917045,19.1774698256594,16.6277440448389,19.9082816293499,13.8217000691085,8.8150289017341,19.2702122585261,19.1529411764706,14.4609425435765,0
"8",NA,12.3652048885694,12.3695976154993,20.6102475532527,15.8013544018059,20.5434062292909,11.5729421352893,7.96178343949045,20.3589108910891,20.9273947528981,13.1754256106588,0
"9",NA,9.83870967741936,11.4574557708509,20.7067137809187,13.4728580771746,20.9992193598751,9.13978494623656,6.40138408304498,20.8966565349544,21.5686274509804,10.9612141652614,0
"10",NA,7.5993091537133,9.45319740500463,21.2856534695615,11.7130307467057,21.0432456531431,7.38581146744412,5.18518518518519,20.3237410071942,21.7117117117117,10.054844606947,0
"11",NA,7.00460829493088,7.79220779220779,20.8791208791209,9.95184590690209,21.6406643180674,6.00414078674948,5.18234165067178,20.5821205821206,21.39486103828,8.64440078585462,0
"12",NA,6.78294573643411,7.68431983385254,19.7851893725269,8.95008605851979,21.1494252873563,5.19480519480519,4.97017892644135,19.6606202457578,19.9160167966407,7.826982492276,0
"13",NA,7.04934541792548,6.76855895196506,18.5414091470952,6.93430656934307,20.4185161699429,5.32741398446171,4.73251028806584,18.0144641683103,18.641810918775,6.10687022900763,0
"14",NA,7.02479338842975,6.53889515219842,17.9452054794521,6.07787274453941,19.5323246217331,5.01710376282782,4.42571127502634,16.9014084507042,16.5706051873199,6.27099664053751,0
"15",NA,5.98930481283423,5.99078341013825,16.1434977578475,5.34124629080119,18.6943620178042,4.94117647058823,3.8751345532831,15.5572176514585,15.3374233128834,4.62962962962963,0
"16",NA,6.06060606060606,4.23031727379553,15.5926809864757,4.86815415821501,17.6239181746656,4.35308343409915,3.47826086956522,15.0913423351867,14.5662847790507,4.70035252643948,0
"17",NA,5.51267916207277,3.80499405469679,15.1103565365025,4.99479708636837,16.2828947368421,4.41717791411043,3.30760749724366,13.8795986622074,14.017094017094,3.84615384615385,0
"18",NA,5.66251415628539,3.87409200968523,14.4493392070485,5.11727078891258,14.7058823529412,4.43896424167694,3.31491712707182,12.565445026178,12.2775800711744,3.41047503045067,0
"19",NA,4.82758620689655,3.19410319410319,12.927054478301,4.36681222707424,13.406795224977,3.48258706467662,3.33704115684093,12.4886877828054,11.6883116883117,3.46964064436183,0
"20",NA,4.42890442890443,3.22180916976456,12,4.43458980044346,13.1805157593123,2.52844500632111,3.37078651685393,11.7535545023697,11.1004784688995,3.49127182044888,0
"21",NA,4.01416765053129,2.25563909774436,11.8908382066277,3.6036036036036,12.9032258064516,2.54452926208651,3.39750849377123,10.8588351431392,9.7029702970297,3.25,0
"22",NA,3.5799522673031,2.26986128625473,10.5788423153693,3.63636363636364,11.3017154389506,2.55754475703325,2.97482837528604,9.13705583756345,8.72210953346856,3.26633165829146,0
"23",NA,3.59712230215827,2.28136882129278,9.37818552497452,2.7681660899654,10.9504132231405,2.07253886010363,2.53748558246828,8.27300930713547,8.29875518672199,2.78128950695322,0
"24",NA,3.61881785283474,2.29885057471264,8.125,1.88014101057579,9.74576271186441,2.07792207792208,2.54041570438799,8.38574423480084,7.79768177028451,2.79542566709022,0
"25",NA,2.90909090909091,1.54639175257732,7.70877944325482,1.90249702734839,9.2972972972973,2.08062418725618,2.55220417633411,7.70053475935829,7.05882352941176,2.30769230769231,0
"26",NA,2.67639902676399,1.54639175257732,7.43982494529541,1.67865707434053,8.59030837004405,1.82767624020888,2.56111757857974,7.55939524838013,7.11974110032363,2.32558139534884,0
"27",NA,2.68620268620269,1.04166666666667,7.09534368070954,1.69082125603865,8.76404494382022,1.82767624020888,2.34466588511137,7.18954248366013,6.54307524536532,2.07792207792208,0
"28",NA,2.7060270602706,0.786369593709043,6.70391061452514,1.21506682867558,7.77142857142857,1.83246073298429,2.35849056603774,6.65926748057714,5.98669623059867,1.5625,0
"29",NA,2.7060270602706,0.78740157480315,6.33484162895928,1.21951219512195,7.86127167630058,1.8348623853211,2.36406619385343,6.06741573033708,5.40540540540541,1.56657963446475,0
"30",NA,2.46913580246914,0.79155672823219,5.95647193585338,1.22249388753056,7.00934579439252,1.8348623853211,2.38379022646007,5.68828213879408,4.98866213151927,1.05263157894737,0
"31",NA,2.47524752475248,0.79155672823219,6.01156069364162,1.22549019607843,7.07547169811321,1.8348623853211,2.389486260454,5.74052812858783,4.6029919447641,1.05680317040951,0
"32",NA,2.47831474597274,0.265604249667995,5.8343057176196,1.230012300123,6.63507109004739,1.8348623853211,2.39808153477218,4.88372093023256,4.64037122969838,1.05820105820106,0
"33",NA,1.99252801992528,0.265957446808511,5.41813898704358,1.23304562268804,6.20525059665871,1.8348623853211,2.40096038415366,4.68384074941452,3.97196261682243,0.532623169107856,0
"34",NA,1.99750312109863,0,5.45670225385528,1.23609394313968,5.30759951749095,1.8348623853211,2.40096038415366,4.47058823529412,3.98593200468933,0.533333333333333,0
"35",NA,2.00250312891114,0,5.53549939831528,0.992555831265509,4.63980463980464,1.8348623853211,2.40963855421687,4.25531914893617,3.76914016489988,0.533333333333333,0
"36",NA,2.00752823086575,0,4.37956204379562,0.993788819875776,4.41717791411043,1.83727034120735,2.41254523522316,2.86396181384248,3.32936979785969,0.533333333333333,0
"37",NA,1.76544766708701,0,4.40097799511003,0.997506234413965,3.95061728395062,1.32100396301189,2.41254523522316,2.87769784172662,3.3452807646356,0.533333333333333,0
"38",NA,1.77215189873418,0,3.96039603960396,1.00125156445557,3.72208436724566,0.8,2.41545893719807,2.41254523522316,2.88808664259928,0.534045393858478,0
"39",NA,1.77890724269377,0,3.98009950248756,1.00125156445557,3.23383084577114,0.267379679144385,2.41545893719807,2.19512195121951,2.6634382566586,0.53475935828877,0
"40",NA,1.78117048346056,0,3.98505603985056,1.00376411543287,2.52525252525253,0.267379679144385,2.42130750605327,1.96319018404908,2.66666666666667,0.267737617135207,0
"41",NA,1.78799489144317,0,3.74064837905237,1.00502512562814,2.03045685279188,0.267379679144385,2.42424242424242,1.71990171990172,2.203182374541,0.267737617135207,0
"42",NA,1.78799489144317,0,3.74064837905237,1.00882723833544,2.04865556978233,0.267737617135207,1.94410692588092,1.72839506172839,2.203182374541,0.267737617135207,0
"43",NA,1.28205128205128,0,3.74064837905237,1.00882723833544,1.54639175257732,0.267737617135207,1.94647201946472,1.73482032218092,2.22222222222222,0.267737617135207,0
"44",NA,1.28205128205128,0,3.50438047559449,0.761421319796954,1.55239327296248,0.268096514745308,1.94647201946472,1.74563591022444,2.2360248447205,0.268456375838926,0
"45",NA,1.2853470437018,0,3.50877192982456,0.763358778625954,1.56046814044213,0.268096514745308,1.94647201946472,1.75,2.24159402241594,0.268456375838926,0
"46",NA,1.29032258064516,0,3.50877192982456,0.509554140127389,1.56657963446475,0.268096514745308,1.94647201946472,1.75438596491228,2.25,0.268456375838926,0
"47",NA,1.29032258064516,0,3.52201257861635,0.509554140127389,1.57068062827225,0.268456375838926,1.46699266503667,1.76100628930818,2.25281602002503,0.268456375838926,0
"48",NA,0.77720207253886,0,3.5264483627204,0.509554140127389,1.57068062827225,0.268456375838926,1.468788249694,1.76100628930818,2.25281602002503,0.269541778975741,0
"49",NA,0.77720207253886,0,3.53535353535354,0.509554140127389,1.31406044678055,0.268456375838926,1.468788249694,1.51515151515152,2.01005025125628,0.269541778975741,0
"50",NA,0.77720207253886,0,3.04955527318933,0.510204081632653,1.31578947368421,0.269541778975741,1.47058823529412,1.51706700379267,2.0125786163522,0.27027027027027,0
"51",NA,0.779220779220779,0,2.80970625798212,0.510204081632653,1.31926121372032,0.269541778975741,1.47420147420147,1.51706700379267,2.01765447667087,0.27027027027027,0
"52",NA,0.78125,0,2.56081946222791,0.51150895140665,1.05680317040951,0.269541778975741,1.47420147420147,1.26742712294043,1.76767676767677,0.27027027027027,0
"53",NA,0.78125,0,2.56081946222791,0.512820512820513,1.05680317040951,0.27027027027027,1.47420147420147,1.26903553299492,1.77215189873418,0.27027027027027,0
"54",NA,0.78125,0,2.57731958762887,0.256739409499358,1.05960264900662,0.27063599458728,1.47420147420147,1.27064803049555,1.77215189873418,0.27027027027027,0
"55",NA,0.784313725490196,0,2.57731958762887,0.256739409499358,1.06241699867198,0.27063599458728,1.47420147420147,0.766283524904215,1.7743979721166,0.27027027027027,0
"56",NA,0.785340314136126,0,2.58397932816537,0.256739409499358,1.06382978723404,0.27063599458728,1.4760147601476,0.770218228498074,1.77890724269377,0.27027027027027,0
"57",NA,0.786369593709043,0,2.58397932816537,0.257731958762887,1.06382978723404,0.27063599458728,1.47965474722565,0.770218228498074,1.77890724269377,0.27027027027027,0
"58",NA,0.786369593709043,0,2.33463035019455,0.258064516129032,1.06382978723404,0.2710027100271,1.47965474722565,0.77319587628866,1.28040973111396,0.27027027027027,0
"59",NA,0.786369593709043,0,2.33463035019455,0.258397932816538,1.06382978723404,0.2710027100271,1.48148148148148,0.77319587628866,1.28040973111396,0.27027027027027,0
"60",NA,0.786369593709043,0,2.33463035019455,0.258732212160414,1.06524633821571,0.2710027100271,1.48514851485149,0.774193548387097,1.28205128205128,0.27027027027027,0
"61",NA,0.786369593709043,0,2.33463035019455,0.259067357512953,0.8,0.2710027100271,1.48698884758364,0.77720207253886,1.28205128205128,0.27027027027027,0
"62",NA,0.786369593709043,0,2.33463035019455,0.259403372243839,0.8,0.2710027100271,1.48883374689826,0.77720207253886,1.28700128700129,0,0
"63",NA,0.786369593709043,0,2.33463035019455,0.259403372243839,0.8,0.2710027100271,1.49068322981366,0.778210116731518,1.29032258064516,0,0
"64",NA,0.786369593709043,0,2.33463035019455,0.260078023407022,0.802139037433155,0.2710027100271,1.49439601494396,0.778210116731518,1.29032258064516,0,0
"65",NA,0.786369593709043,0,1.82054616384916,0.260756192959583,0.804289544235925,0.2710027100271,1.49812734082397,0.51948051948052,1.29032258064516,0,0
"66",NA,0.786369593709043,0,1.30718954248366,0,0.804289544235925,0.2710027100271,1.5,0.51948051948052,1.29032258064516,0,0
"67",NA,0.78740157480315,0,1.30718954248366,0,0.804289544235925,0.2710027100271,1.5,0.51948051948052,1.29366106080207,0,0
"68",NA,0.78740157480315,0,1.31061598951507,0,0.804289544235925,0.2710027100271,1.5,0.51948051948052,1.29366106080207,0,0
"69",NA,0.78740157480315,0,1.31406044678055,0,0.804289544235925,0.2710027100271,1.50187734668335,0.51948051948052,1.29366106080207,0,0
"70",NA,0.78740157480315,0,1.31752305665349,0,0.804289544235925,0.271370420624152,1.50187734668335,0.520156046814044,1.29533678756477,0,0
"71",NA,0.525624178712221,0,1.31752305665349,0,0.804289544235925,0.271370420624152,1.50187734668335,0.520833333333333,1.29533678756477,0,0
"72",NA,0.526315789473684,0,1.31752305665349,0,0.806451612903226,0.271370420624152,1.50187734668335,0.520833333333333,1.03761348897536,0,0
"73",NA,0.526315789473684,0,1.31752305665349,0,0.806451612903226,0.271370420624152,1.50187734668335,0.520833333333333,1.03761348897536,0,0
"74",NA,0.526315789473684,0,1.31752305665349,0,0.27027027027027,0.271370420624152,1.50187734668335,0.520833333333333,0.779220779220779,0,0
"75",NA,0.527009222661396,0,1.31752305665349,0,0.27027027027027,0.271370420624152,1.50187734668335,0.260756192959583,0.780234070221066,0,0
"76",NA,0.527009222661396,0,1.31752305665349,0,0,0.271370420624152,1.50187734668335,0.260756192959583,0.780234070221066,0,0
"77",NA,0.527009222661396,0,1.31752305665349,0,0,0.271370420624152,1.50375939849624,0.261437908496732,0.784313725490196,0,0
"78",NA,0.527009222661396,0,1.31752305665349,0,0,0.271370420624152,1.50375939849624,0.261780104712042,0.784313725490196,0,0
"79",NA,0.527009222661396,0,0.793650793650794,0,0,0.271370420624152,1.50375939849624,0.261780104712042,0.785340314136126,0,0
"80",NA,0.527009222661396,0,0.793650793650794,0,0,0,1.50375939849624,0.263157894736842,0.785340314136126,0,0
"81",NA,0.527009222661396,0,0.794701986754967,0,0,0,1.50564617314931,0.263852242744063,0.785340314136126,0,0
"82",NA,0.528401585204756,0,0.794701986754967,0,0,0,1.50564617314931,0.263852242744063,0.785340314136126,0,0
"83",NA,0.528401585204756,0,0.796812749003984,0,0,0,1.25628140703518,0.264550264550265,0.786369593709043,0,0
"84",NA,0.528401585204756,0,0.8,0,0,0,1.25628140703518,0.26525198938992,0.789473684210526,0,0
"85",NA,0.528401585204756,0,0.8,0,0,0,0.756620428751576,0.26525198938992,0.789473684210526,0,0
"86",NA,0.528401585204756,0,0.8,0,0,0,0.756620428751576,0.265604249667995,0.790513833992095,0,0
"87",NA,0.528401585204756,0,0.8,0,0,0,0.756620428751576,0.265604249667995,0.792602377807133,0,0
"88",NA,0.528401585204756,0,0.8,0,0,0,0.756620428751576,0.266311584553928,0.793650793650794,0,0
"89",NA,0.528401585204756,0,0.8,0,0,0,0.760456273764259,0.266666666666667,0.794701986754967,0,0
"90",NA,0.528401585204756,0,0.802139037433155,0,0,0,0.763358778625954,0.267022696929239,0.794701986754967,0,0
"91",NA,0.529801324503311,0,0.802139037433155,0,0,0,0.763358778625954,0.267022696929239,0.794701986754967,0,0
"92",NA,0.531208499335989,0,0.802139037433155,0,0,0,0.76530612244898,0.267737617135208,0.797872340425532,0,0
"93",NA,0.531208499335989,0,0.805369127516779,0,0,0,0.767263427109974,0.267737617135208,0.798934753661784,0,0
"94",NA,0.531208499335989,0,0.805369127516779,0,0,0,0.767263427109974,0.267737617135208,0.798934753661784,0,0
"95",NA,0.532623169107856,0,0.805369127516779,0,0,0,0.769230769230769,0.267737617135208,0.798934753661784,0,0
"96",NA,0.533333333333333,0,0.805369127516779,0,0,0,0.772200772200772,0.268096514745308,0.798934753661784,0,0
"97",NA,0.533333333333333,0,0.537634408602151,0,0,0,0.77319587628866,0,0.533333333333333,0,0
"98",NA,0.533333333333333,0,0.539083557951483,0,0,0,0.774193548387097,0,0.53475935828877,0,0
"99",NA,0.534045393858478,0,0.539811066126856,0,0,0,0.779220779220779,0,0.536193029490617,0,0
"100",NA,0,0,0.540540540540541,0,0,0,0.782268578878748,0,0.536912751677852,0,0
"101",NA,0,0,0,0,0,0,0,0,0,0,0
